startingPoint
1.1212279262395914
1.252019858399011
1.0593509604871578
1.2444606638231148
1.1775323384889438
1.3420323696669254
1.159842313809212
1.1618020398551423
1.2296150605640046
1.084027290829743
1.1930033894095622
1.3727596256946049
1.2163087789409452
1.1092923215827475
1.276052016598234
1.046692230919205
1.1503805553722861
1.2649455093649655
1.112297870851713
1.2475090329192682
1.1241227942210887
1.1156123230204553
1.239992218676872
1.2457019725574734
1.1543761116018263
1.07766561946489
1.311392543358344
1.0456705631954195
1.1193454257040436
1.156836471273273
1.3491158049910217
1.2153270794959727
1.1854640247186894
1.1837573477349725
1.1866729583004183
1.2242709121681747
1.1347122683611757
1.2658231885615432
1.2893482639275078
1.422878913647386
1.2370405726673561
1.1161636461253333
1.1034091148160434
1.246170575694419
1.289744226999228
1.3122433853008668
1.2055633830010417
1.1208880256714562
1.1736996539145774
1.263209259365222
