X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
1.2045755822769613,1.203706301426585,1.18607010171893,1.1693104921348536,1.1605907880674644,1.1350292203593007,1.1346801459422904,1.1166361653944485,1.0882954005968457,1.0824308736064403,1.0717459644498581,1.0546917600222672,1.0582203229924745,1.0475662835813138,1.0202095350678577,1.0408498157293862,1.055252799838179,1.0527749911923818,1.0518573867848557,1.0552189233177518,1.0647957291118533,1.068672265198614,1.0837429882284082,1.0742047272637052,1.075896610589458,1.074272477611134,1.0789136570454336,1.0748952891302026,1.0744947456428124,1.0658738890222192,1.0596259722005605,1.0564266049028865,1.0651412480468319,1.0649616051498338,1.067643791252395,1.0685437276787475,1.057065061459301,1.0606335456777787,1.0590556024911544,1.0521211505365378,1.056235502158689,1.042276017523056,1.0382677576379626,1.0364814526413302,1.0330755075165645,1.0276672468391015,1.0247634433112205,1.0269720413732792,1.0263186278026075,1.0294661768258893,1.030356540426448,1.0395148784268153,1.0323724181001999,1.0236046270605583,1.022522141424846,1.0570823536427951,1.0563527518380644,1.0611156172444813,1.0592678830179345,1.0588030987160855,1.05234992523672,1.054203774171656,1.0550687044183928,1.071482404260683,1.0820588999842424,1.0828342696270306,1.0714758848235804,1.068067246849217,1.066509128688489,1.064545250288848,1.088494138183995,1.077098985285748,1.0743133148647097,1.075274391159334,1.080165554229539,1.074864479189146,1.0835770573070214,1.106802331722507,1.1084503623857955,1.0853455436495374,1.0865719686352313,1.0851742062178469,1.1084996177540456,1.106574370886267,1.117150628101292,1.1131482121930432,1.1197769043804593,1.131731659544183,1.1609054293361258,1.1580427420856056,1.158761529042194,1.175472197176145,1.1756686856868246,1.1603945057718634,1.1605111222264637,1.1679500656397475,1.1843874153100222,1.1512221599684103
1.3501211620856983,1.3480548796681338,1.343349224338278,1.3513300498600134,1.3488172053949936,1.3343476380671302,1.3164120216964323,1.3227842379696675,1.290934260478494,1.2943330335914232,1.2893421884264942,1.2863077698320176,1.2910034957944059,1.2829138288821322,1.2884052737038973,1.2954786942394851,1.2955225731871591,1.289326418222654,1.2925451249461892,1.3072533949709593,1.3108197118490554,1.3079553492976685,1.3079961654436982,1.314446972472419,1.3146673000977496,1.3114286098394101,1.31094290187592,1.2956722198077415,1.3052664855538603,1.3170012194555183,1.3602119083066069,1.3706122385078712,1.373567139590438,1.3821144579263884,1.3819828077577565,1.3818878522729101,1.3668045385746983,1.3722497210395643,1.3809890047413402,1.3752692021249018,1.3693334130782102,1.3564530862712436,1.34524144008901,1.3377988265174632,1.3545873834927824,1.356194247082911,1.3567780832012069,1.3566111466912976,1.3672060466486646,1.3636065738759335,1.3635506780551696,1.3625811148111409,1.3518689780149016,1.353089331122188,1.353737230496608,1.349665867655271,1.3488973226736418,1.3464567528949871,1.3455268140544188,1.3551757101559883,1.3431735246672791,1.348331475104224,1.3781185031729895,1.378413120943645,1.3810585045580033,1.3824423355160096,1.3828742828992797,1.3846665318295486,1.3816464051769695,1.3790179585582767,1.3615522465205174,1.3488499527552906,1.3550760522906762,1.3667091121656125,1.3639634312712228,1.3659122603787515,1.3649954769398116,1.3649942731645184,1.3652837341208537,1.3561443830371656,1.4192917290668645,1.3929095672986824,1.3995792930914663,1.3872079429643966,1.4122458381483687,1.425248806884867,1.4136657647999762,1.4124559433567816,1.4361599710860435,1.4352150039474436,1.4345683040050385,1.434548875763168,1.4417074496536075,1.4456171192158496,1.4442354731661402,1.4452916169695833,1.4494513871371997,1.4336086875974818
1.3454580045213376,1.3357296601850015,1.3137463531560194,1.308060227994304,1.293383458083334,1.2600786335853031,1.2752234103809272,1.2543195838576375,1.2565358993190994,1.2423396665600583,1.2459925750287164,1.241998159666987,1.2430748093961959,1.2371227844942003,1.1741880830227505,1.1711190408019196,1.1720083508306416,1.1761325860766199,1.1734787177807253,1.1630599165160704,1.1664090599022234,1.1619978133335611,1.1589279132334507,1.160980328193843,1.1679728525146416,1.1713126251021009,1.1567718844408375,1.153952397690325,1.155534483962181,1.1658477451358644,1.1623749250290758,1.1574458378020467,1.1362577955866942,1.138033296101074,1.1299382160073421,1.1301074376478106,1.122369212945103,1.1224013920637224,1.1218270673192507,1.1108108536232109,1.1105325306964795,1.0987395915614484,1.0952129865272944,1.0883468339508593,1.10850329840284,1.1016286006151577,1.0999071206055515,1.0984500706886242,1.09346777550179,1.0918441733333586,1.0992943060974112,1.0980738049286283,1.1021586956188858,1.0958805382059076,1.0932029656520963,1.0837753214542805,1.0743527069511054,1.0736173409278125,1.0720231877955475,1.0749207301661667,1.0732501083781634,1.0717845539848334,1.081403413907515,1.0776689293088388,1.087405933786573,1.0882338938877458,1.077186217716504,1.0687994641642315,1.0787619697621669,1.0752820342838578,1.1464520675787098,1.1622438205470054,1.1620991752973129,1.1722247872333968,1.1596269540457,1.1578447695791867,1.1569527904856272,1.184998362349243,1.1876744044260272,1.177246269302313,1.197463795180466,1.203048573539946,1.2067598800597759,1.2058253740602292,1.1948738662649374,1.1947960306458156,1.1951062158881007,1.2400806203286894,1.2496200213321653,1.2511093046696096,1.2501094957145966,1.2551809375023364,1.2431394360192067,1.241130922048109,1.2405370035796834,1.2435425681900547,1.2419190221300305,1.2047593481667256
1.2446591453374607,1.2317100319877654,1.2210671958854098,1.2124447832076855,1.2062198101793387,1.1785864175604999,1.175646444053184,1.1722358543379956,1.1592299410534475,1.1602636992630093,1.1574596875149226,1.1493351511733116,1.1511283026821355,1.1292996011687078,1.1241342501879585,1.1333573323770276,1.142662850592069,1.1437470729589438,1.1382994359978031,1.1267433372261626,1.1272945205070686,1.1236314644677,1.1171441136856506,1.110163930931785,1.1096759306952138,1.1032959982462944,1.1084304474430975,1.094221843349807,1.097605361416507,1.092849765562271,1.0818469359268816,1.0782445940885348,1.0819982970587307,1.0821406322681104,1.0839479506426744,1.0870845245533824,1.070495817318669,1.0874987350783984,1.0863035532725678,1.0937680527844031,1.0879798161859984,1.0830420692340077,1.0778739693505435,1.0736837193717081,1.069872678724804,1.0643399749583695,1.0620432064261867,1.0631057077411081,1.0556415572056568,1.0549219150180438,1.0575755818587163,1.0640338582541926,1.0514999559417622,1.056125894413321,1.0564483564757907,1.07377241910915,1.0761686032363411,1.0768984984578533,1.0739666522644138,1.068329800401949,1.0628150029885566,1.0747284477204477,1.0704311092582361,1.073081339073587,1.0698703303121233,1.068677277369572,1.068397419149045,1.0684007585849267,1.0733544771792964,1.068455788403203,1.064369434803854,1.0618076080715853,1.061611954845063,1.0647312090473242,1.0594719661983925,1.0594734230605607,1.067105230922154,1.066746368828108,1.0604475819572339,1.0685132316988313,1.0898443491675394,1.0971050630174874,1.099968066784283,1.0997110772802878,1.1004266467487247,1.092338593172638,1.1084677429286927,1.118262989935649,1.1325323106705314,1.1370092336556576,1.1316269236322423,1.1344215314393402,1.1238483220337894,1.1158756067134377,1.112256068127926,1.1111509627722385,1.1192667682340487,1.1037462237688214
1.2462151301377957,1.2235456682621526,1.2202873634480098,1.2126149162520001,1.2061162352481625,1.169059216683408,1.14576159955323,1.1397296378163093,1.1271702892505544,1.1328306176745089,1.1223375740311266,1.112080639092842,1.1124219703192813,1.0831874910311803,1.0661432314753656,1.0661418978901456,1.0736413264796094,1.0736413585806528,1.0750456660697674,1.0700411717799254,1.0719351364956966,1.070646304271708,1.0699758434290858,1.0678777324461906,1.0687513434540923,1.068766998834117,1.0676139186770806,1.075235975497898,1.0708937089666484,1.0841796144714995,1.095194882236706,1.0870862819549134,1.079771768173709,1.083010612217154,1.0767597744547488,1.0780138996517987,1.0649642770323864,1.0651147011670734,1.0670647030472498,1.0678938051318305,1.062815566320096,1.0626769830321303,1.0629593275327567,1.064879764140439,1.0577040673049645,1.0632385511758522,1.076832219028579,1.0762851889704377,1.0818220844290356,1.0825908453430517,1.0880968183782116,1.0848966287405373,1.073701310627288,1.0697324383832534,1.07288704566944,1.0433226497893755,1.0464301970894567,1.0475846881984765,1.0496374786564644,1.0359833486296555,1.0293807071573593,1.0332116149533648,1.0263586615704212,1.0316743322286068,1.0628998833652619,1.0704526204765699,1.071842810715774,1.071605786904626,1.0757442515353506,1.079769667808156,1.077427680776325,1.0842933401557726,1.0838938628852401,1.0902657879783415,1.066274750305638,1.0696265640754796,1.074248441546057,1.0693102312291305,1.0682383302366112,1.0351358846832683,1.0476876901588197,1.0424094228221792,1.0432294131947641,1.0443424092512004,1.0551875117221683,1.0576969195290586,1.0629726027229158,1.0825129893110632,1.0753432724040852,1.0752691675175232,1.0850919370329155,1.0702471087994112,1.0496534343653026,1.065904911560628,1.0727044487472612,1.0740788752241022,1.0900403592704135,1.1008364722394353
1.2332826161208554,1.2061684350421151,1.218657534880968,1.23120965539533,1.2288824713446025,1.2033095304043038,1.2046199810055143,1.1690651580577371,1.1399916254899274,1.1420677949182738,1.123076752829191,1.0995437484878066,1.0922710060986616,1.0792631029467425,1.0549024565112237,1.0547199771315092,1.0658745028644083,1.0622279919033975,1.0588371449528315,1.0674141530867736,1.068301316126403,1.0688725915626012,1.0653069816425027,1.0583734095745172,1.0571771847622482,1.0571421693285037,1.0565686759582353,1.056635266230131,1.0560661840544607,1.0534747989242454,1.0524266597542933,1.0535486257099196,1.061075675888178,1.0570191062134386,1.0579570981153406,1.0758299750028013,1.0764054901324658,1.0760092701656296,1.0767391340152486,1.0641557963701136,1.0575901317518994,1.0507266239198652,1.0536127460135725,1.0467661324726283,1.0490024456494274,1.0444617548796336,1.0441136418372685,1.0512189825549787,1.0476661627805195,1.0626339032520524,1.0554791000410393,1.0521280039997865,1.051728011236869,1.040191026735465,1.0414461547673335,1.0550599626015964,1.0539512612206159,1.0551932874385355,1.0457963993470172,1.0437506703956358,1.046157347570316,1.0444117727664846,1.0442961971622011,1.0498018379417393,1.047892387312816,1.047645743981637,1.0492805626259343,1.0388689981803132,1.027885172131522,1.0278629260861278,1.02714110114934,1.01693314323471,1.0276496720266124,1.0372628567113715,1.039807879355748,1.0398893050333196,1.0408426128244912,1.0354453094296443,1.0263411573355987,1.0149803399024373,1.0130258133907755,1.0117786486953217,1.015239712727989,1.0157085992874209,1.0209251138959514,1.0166584071897486,1.0173682657109937,1.0340266951444597,1.0376408970193407,1.019461572144542,1.0188412270476899,1.0187958733517763,1.0197418798518993,1.0233156346562917,1.0234669261567348,1.020422179869765,1.0045934026084204,0.9957118730589587
1.2586581008473385,1.2414364159666247,1.2114175973013037,1.2153456600523884,1.2087170363800614,1.1917699838206413,1.1858565934644176,1.184188713443602,1.1749370301917135,1.1794004446088888,1.170959755214448,1.1663482496658988,1.183707617084825,1.1616499756234622,1.1205080324826016,1.1214340477441587,1.1186737698801719,1.1149821627751983,1.115282220875643,1.114061109908912,1.1140026567037729,1.1075594523600325,1.1060734948154,1.104991109310125,1.1099188332409258,1.101672461760599,1.0853983022137292,1.0659513355932224,1.0695352724433336,1.0845672716113248,1.09448061463881,1.095557575190624,1.1015619688822562,1.0968302660914113,1.109369273085424,1.1205898634239255,1.1121483300712118,1.1132845667503874,1.111571675090854,1.098569663343093,1.0911065602606227,1.084419927188989,1.072660454014344,1.0854333471017874,1.0818667109896836,1.083341016986536,1.0891018434607447,1.0930121368597,1.093081943388701,1.0879107261003504,1.0894871525655816,1.0895186492328213,1.0935618306115602,1.095552579803352,1.0949499352372378,1.1457490333025293,1.142320014984895,1.1421967702592413,1.1440955522949094,1.1438795137579956,1.1379828347303573,1.1362986749755721,1.1342101729204175,1.1393577045921115,1.160817002258841,1.156271188742162,1.149349414804026,1.1483484759205924,1.1473133097164876,1.1560817875844618,1.1517556410677543,1.1377160294539672,1.1390123244910437,1.1553283027662136,1.1564766527475376,1.156110043784553,1.1531092538854857,1.1502352867093049,1.160045331223086,1.161875437765547,1.1616942853907526,1.1829473683395635,1.1921973267169557,1.1920775863334017,1.2016865278791267,1.217007249654756,1.215233794632445,1.2455068361353001,1.2286007586135275,1.2213009732335482,1.219461673719294,1.2294506591741927,1.2420254688920542,1.2303445266920967,1.243504308008698,1.242628902143126,1.253084824086003,1.240252924629111
1.249545666573582,1.2138377716690594,1.1909692447768545,1.1860659799137383,1.1779912176264198,1.1554952960503821,1.1544658151481844,1.1406288179909965,1.1108946558373975,1.1147358936477383,1.1199583555338448,1.1209867818212513,1.1160672261277462,1.0982627619271612,1.0606205017927552,1.0595665795641,1.0621489052660502,1.0580332845377796,1.0540124218832887,1.0688081531091025,1.0759980356888974,1.0660141971027584,1.0662108210616963,1.0480840156728317,1.0489946450333698,1.0447873411430366,1.0409220402715735,1.034695489646221,1.0445351318591476,1.0286905533625323,1.0224215052841772,1.0199122625454926,1.0311000090597422,1.0309470551868716,1.031035570618963,1.0311596797510028,1.0310088427343371,1.0296709755096973,1.020981949638832,1.017923608315876,0.9821317295023783,0.9815659077347805,0.9761017468665678,0.9753196419442663,0.9853096475706913,0.9821807619275206,0.975817394613814,0.973092014338438,0.9699174741099271,0.9714863985109818,0.971387681181166,0.9674995506310163,0.9745292657402602,0.9723860008088937,0.9841385636832407,1.0117487712316529,1.0124558498879341,1.0099825312147908,1.005047781601188,1.0051714069422166,1.0020390820142464,1.0058725517699556,1.0092145898610332,1.0076703597155767,1.0163955549977617,1.0210773618179905,1.0223461203834086,1.015859590694992,1.0127283367191302,1.0128786118998563,1.0153964303027658,1.0115829185281457,1.0120629770480478,1.0112098932632234,1.0119035139531858,1.0143866815317757,1.0262316188963887,1.0263115395262827,1.027942884746109,1.0294815056938746,1.040903792007118,1.040933497217287,1.0383694189333907,1.0426027850998143,1.0237410943982157,1.0242827989500527,1.0300360283059593,1.0357042048586353,1.0619900675076874,1.0761171829869367,1.0775925167004363,1.0977537050343524,1.0986264600699611,1.1038426474043652,1.1027725090425853,1.0987256458876253,1.0888389561564673,1.0707433889948177
1.2828731685145698,1.2908681387281973,1.3005537997974919,1.3080707590579574,1.3046344909846241,1.2652573341984923,1.2690223129460374,1.2583908703435138,1.2604925622294196,1.267455486156772,1.268461071061025,1.2678836175304904,1.2647589431879014,1.2404536000189166,1.1917157515204015,1.1865397366155512,1.1921442339643127,1.1880252188839326,1.1873112133838997,1.1730712681796596,1.1775852716558561,1.1850508266058264,1.1869117089511672,1.1839806762974352,1.1898403765086063,1.1803818063141993,1.1801552482664341,1.1788086848494597,1.1901683265478795,1.1832115069400033,1.193527361014225,1.1932892558218968,1.1956002501688643,1.1954429744189083,1.1877887471101631,1.182723846670132,1.1847941890049731,1.1847628468081308,1.1803062054528926,1.1882217913651887,1.1732492295954533,1.1678261292532555,1.1559413445807791,1.1639690943447931,1.1689176420641771,1.1694528281200687,1.1657904679647877,1.1729059534888775,1.1898137791721826,1.1947791840652207,1.1983892069625803,1.2010874196083603,1.198048261990321,1.1957622343985468,1.194407780532915,1.2090294828014982,1.2072964416690781,1.2057591257787077,1.20619223149974,1.2067159442372115,1.1960724983669166,1.1930588500318993,1.1937141063988945,1.1934677141155035,1.1940916016965357,1.1940219569984107,1.1975526060861632,1.1962843843742936,1.183726064040933,1.1823597924903,1.2005091775320762,1.2007429810643737,1.1973293965043554,1.1902626523926323,1.190547047900871,1.1841575268371662,1.1810417762519425,1.2026571000285595,1.2040949070800766,1.208031335423462,1.2026601758921869,1.1854758052350574,1.1858332420850253,1.186270279696281,1.1829434177610225,1.1838124932305887,1.1788642341635214,1.191363937216885,1.1650492336218747,1.1633965171357086,1.163445672598336,1.1632767026989823,1.175527190297816,1.1428303687565413,1.1430315542503364,1.1223960254002936,1.1228110572934442,1.1641615635385179
1.2696131863823803,1.2352518826956669,1.2291232007285422,1.230817357588605,1.2134458064342366,1.1906803271122417,1.1996389452264897,1.1824696498139968,1.1758245546810562,1.1806205086804697,1.1792983105531933,1.180565171031618,1.1812792958083285,1.1824280289610483,1.1449768739543638,1.1461072323175323,1.1433445095099393,1.1438891339429589,1.1288407252980999,1.115441104182295,1.1172613926744595,1.1189512263991004,1.1204479450799765,1.1147028204767055,1.1146405864406532,1.1041778143649321,1.094842878972985,1.0876019715252898,1.097902555488839,1.0949650158188557,1.098212581196935,1.1003136308167831,1.1040410538362992,1.1076509518887385,1.0980243228712467,1.0943907862363345,1.0996124475179736,1.0974619087311501,1.1091481815135873,1.1041552833781918,1.106587290410549,1.0970504459120405,1.099029436571262,1.1035838559768953,1.1042412446817098,1.1027708056830234,1.1065983551282326,1.1061948838993008,1.136361950343315,1.135037506850323,1.1340689027520625,1.1378196722707123,1.1300198945323114,1.1359938532298262,1.1374127370502232,1.148687171477864,1.145947993956196,1.1465490446104525,1.140755631675177,1.1374523122195908,1.1288652601004079,1.1313474537818515,1.1306406030774097,1.1232717311736602,1.1334286115746512,1.1335557327462047,1.1281107234135919,1.1323892065515544,1.1283538174514556,1.127904171853627,1.1383728854569815,1.1251881083495108,1.127354065452592,1.1351789447759169,1.1327867298145433,1.1304714254436614,1.1521568642988889,1.1407387314639397,1.1427340665970411,1.1480827569447307,1.1415759099347973,1.1484442359676017,1.1503754326367126,1.150201763844771,1.1364025378340523,1.147984932846909,1.1552162201414062,1.1879092954870585,1.201849526040761,1.217754166232329,1.21886011965017,1.2127295321390021,1.2157499583399307,1.2176514528623452,1.2237866861772972,1.2152705592772701,1.2084289983286651,1.2077793667590055
