startingPoint
1.2252347671231103
1.3325381086608448
1.3574976162356434
1.2914689857091375
1.2588123978763222
1.270830393478557
1.2793755233787405
1.2857783096893638
1.29062602568597
1.2804165653243187
1.1497315953923113
1.351867304507658
1.2265849413377612
1.3368839521178348
1.272720742167302
1.2338924150430928
1.291799141950885
1.2031217575042084
1.3572779916395374
1.2483164251207728
1.2697990525525142
1.235378077593336
1.302495782551645
1.16721818783676
1.2813391174732112
1.2483846617577505
1.2802891963828393
1.3041322026972453
1.2586757272640487
1.2212252635761849
1.2625796551676753
1.3710633191418118
1.2730928679981681
1.2251735772891095
1.2521822294491254
1.2920150306620446
1.3669099273347405
1.3317299058979808
1.1637936457059983
1.1938233078897709
1.272748884185445
1.2409014292269964
1.2572808336046262
1.3438862923897328
1.3411115670099858
1.3556863019877583
1.3438577521516701
1.3699730252298168
1.3031916681007887
1.2148015019828202
