startingPoint
1.2701399761865246
1.2419243492952743
1.1145688621136076
1.1536615145430198
1.125133530146528
1.134823017855709
1.1075677223582405
1.017052381459434
1.1934902380942276
1.214286630099403
1.0514023697397228
1.1766366494474922
1.120658359008748
1.1345780306246902
1.0810138128608844
1.1095415662680843
1.1649596275644547
1.1574611979055875
1.1032672347173467
1.1797771144887603
1.1833252291718568
1.0992155694939871
1.240354808438336
1.2290899768267676
1.2148983954162624
1.2316593326874699
1.2218260453894383
1.2056930027876
1.28031297949376
1.2868545473760253
1.16220390460004
0.9989715292927541
1.0998602485989546
1.2196070400273187
1.21042632708207
1.1765711621036992
1.1696695439506646
1.2863235040312428
1.1796440232211491
1.0904928691065758
1.0488693433521532
1.0853103730346294
1.1492797298181683
1.1248289953966963
1.1527023497124764
1.2783072806616704
1.1495304821560701
1.1120504821824446
1.2424531705965849
1.2406374507217448
